drugbank_id	drugbank_name	umls_cui_from_meddra	side_effect_name
DB00262	Carmustine	C0017181	Gastrointestinal haemorrhage
DB00262	Carmustine	C0687713	Gastrointestinal pain
DB00262	Carmustine	C1142499	Gastrointestinal toxicity
DB00262	Carmustine	C0014549	Grand mal convulsion
DB00262	Carmustine	C0018418	Gynaecomastia
DB00262	Carmustine	C0518015	Haemoglobin
DB00262	Carmustine	C0019080	Haemorrhage
DB00262	Carmustine	C0018524	Hallucination
DB00262	Carmustine	C0018681	Headache
DB00262	Carmustine	C0018991	Hemiplegia
DB00262	Carmustine	C0235378	Hepatotoxicity
DB00262	Carmustine	C0020255	Hydrocephalus
DB00262	Carmustine	C0020452	Hyperaemia
DB00262	Carmustine	C0020456	Hyperglycaemia
DB00262	Carmustine	C0020517	Hypersensitivity
DB00262	Carmustine	C0020538	Hypertension
DB00262	Carmustine	C0020580	Hypoaesthesia
DB00262	Carmustine	C0020621	Hypokalaemia
DB00262	Carmustine	C0086439	Hypokinesia
DB00262	Carmustine	C0020625	Hyponatraemia
DB00262	Carmustine	C0020649	Hypotension
DB00262	Carmustine	C1504431	Idiopathic pneumonia syndrome
DB00262	Carmustine	C0151692	Impaired healing
DB00262	Carmustine	C0009450	Infection
DB00262	Carmustine	C0021359	Infertility
DB00262	Carmustine	C0521503	Injection site burning
DB00262	Carmustine	C0151828	Injection site pain
DB00262	Carmustine	C0151735	Injection site reaction
DB00262	Carmustine	C3263723	Injury
DB00262	Carmustine	C0917801	Insomnia
DB00262	Carmustine	C0206062	Interstitial lung disease
DB00262	Carmustine	C0151740	Intracranial pressure increased
DB00262	Carmustine	C0023518	Leukocytosis
DB00262	Carmustine	C0023530	Leukopenia
DB00262	Carmustine	C0151766	Liver function test abnormal
DB00262	Carmustine	C0240035	Lung fibrosis interstitial
DB00262	Carmustine	C0235896	Lung infiltration
DB00262	Carmustine	C0162429	Malnutrition
DB00262	Carmustine	C0025289	Meningitis
DB00262	Carmustine	C0085437	Meningitis bacterial
DB00262	Carmustine	C0393444	Meningitis chemical
DB00262	Carmustine	C1306341	Mental disability
DB00262	Carmustine	C0004936	Mental disorder
DB00262	Carmustine	C0085622	Monoplegia
DB00262	Carmustine	C0151786	Muscular weakness
DB00262	Carmustine	C0948594	Musculoskeletal discomfort
DB00262	Carmustine	C0231528	Myalgia
DB00262	Carmustine	C0947912	Myasthenia
DB00262	Carmustine	C0854467	Myelosuppression
DB00262	Carmustine	C0027497	Nausea
DB00262	Carmustine	C0007859	Neck pain
DB00262	Carmustine	C0027540	Necrosis
DB00262	Carmustine	C0027651	Neoplasm
DB00262	Carmustine	C0521158	Neoplasm recurrence
DB00262	Carmustine	C0595916	Nephropathy toxic
DB00262	Carmustine	C0599918	Nephrotoxicity
DB00262	Carmustine	C0442874	Neuropathy
DB00262	Carmustine	C0031117	Neuropathy peripheral
DB00262	Carmustine	C0027947	Neutropenia
DB00262	Carmustine	C1262036	Ocular toxicity
DB00262	Carmustine	C0013604	Oedema
DB00262	Carmustine	C0085649	Oedema peripheral
DB00262	Carmustine	C0006849	Oral candidiasis
DB00262	Carmustine	C0030193	Pain
DB00262	Carmustine	C0030312	Pancytopenia
DB00262	Carmustine	C0030554	Paraesthesia
DB00262	Carmustine	C1456784	Paranoia
DB00262	Carmustine	C0151836	Paranoid reaction
DB00262	Carmustine	C0031212	Personality disorder
DB00262	Carmustine	C0031542	Phlebitis
DB00262	Carmustine	C0032285	Pneumonia
DB00262	Carmustine	C0032290	Pneumonia aspiration
DB00262	Carmustine	C0034065	Pulmonary embolism
DB00262	Carmustine	C0034069	Pulmonary fibrosis
DB00262	Carmustine	C0265783	Pulmonary hypoplasia
DB00262	Carmustine	C0919924	Pulmonary toxicity
DB00262	Carmustine	C0015230	Rash
DB00262	Carmustine	C0151885	Reaction aggravation
DB00262	Carmustine	C0035078	Renal failure
DB00262	Carmustine	C0035317	Retinal haemorrhage
DB00262	Carmustine	C0036454	Scotoma
DB00262	Carmustine	C0243026	Sepsis
DB00262	Carmustine	C0237849	Skin exfoliation
DB00262	Carmustine	C0162834	Skin hyperpigmentation
DB00262	Carmustine	C0151799	Skin necrosis
DB00262	Carmustine	C2830004	Somnolence
DB00262	Carmustine	C0037822	Speech disorder
DB00262	Carmustine	C0038362	Stomatitis
DB00262	Carmustine	C0085628	Stupor
DB00262	Carmustine	C0038999	Swelling
DB00262	Carmustine	C0039231	Tachycardia
DB00262	Carmustine	C0232910	Teratogenicity
DB00262	Carmustine	C0233632	Thinking abnormal
DB00262	Carmustine	C0040034	Thrombocytopenia
DB00262	Carmustine	C0040046	Thrombophlebitis
DB00262	Carmustine	C0040053	Thrombosis
DB00262	Carmustine	C0494475	Tonic-clonic seizures
DB00262	Carmustine	C0438717	Transaminases increased
DB00262	Carmustine	C0040822	Tremor
DB00262	Carmustine	C0042024	Urinary incontinence
DB00262	Carmustine	C0042029	Urinary tract infection
DB00262	Carmustine	C0919980	VIIth nerve paralysis
DB00262	Carmustine	C0085616	Vasospasm
DB00262	Carmustine	C0948441	Venoocclusive disease
DB00262	Carmustine	C0344232	Vision blurred
DB00262	Carmustine	C3665347	Visual impairment
DB00262	Carmustine	C0042963	Vomiting
DB00262	Carmustine	C0043250	Wound
DB00262	Carmustine	C0259768	Wound dehiscence
DB00521	Carteolol	C0003811	Arrhythmia
DB00521	Carteolol	C0004093	Asthenia
DB00521	Carteolol	C0004245	Atrioventricular block
DB00521	Carteolol	C0005743	Blepharoconjunctivitis
DB00521	Carteolol	C0018794	Block heart
DB00521	Carteolol	C0428977	Bradycardia
DB00521	Carteolol	C0006266	Bronchospasm
DB00521	Carteolol	C0018802	Cardiac failure congestive
DB00521	Carteolol	C0917798	Cerebral ischaemia
DB00521	Carteolol	C0038454	Cerebrovascular accident
DB00521	Carteolol	C1761613	Conjunctival hyperaemia
DB00521	Carteolol	C0009763	Conjunctivitis
DB00521	Carteolol	C0423232	Corneal staining
DB00521	Carteolol	C0861157	Decreased night vision
DB00521	Carteolol	C0011570	Depression
DB00521	Carteolol	C0011849	Diabetes mellitus
DB00521	Carteolol	C0241863	Diabetic
DB00521	Carteolol	C0012569	Diplopia
DB00521	Carteolol	C0012833	Dizziness
DB00521	Carteolol	C0013378	Dysgeusia
DB00521	Carteolol	C0013404	Dyspnoea
DB00521	Carteolol	C0235266	Eye irritation
DB00521	Carteolol	C0005745	Eyelid ptosis
DB00521	Carteolol	C0018681	Headache
DB00521	Carteolol	C0020517	Hypersensitivity
DB00521	Carteolol	C0020615	Hypoglycaemia
DB00521	Carteolol	C0020649	Hypotension
DB00521	Carteolol	C0917801	Insomnia
DB00521	Carteolol	C0022568	Keratitis
DB00521	Carteolol	C0423153	Lacrimation
DB00521	Carteolol	C0152227	Lacrimation increased
DB00521	Carteolol	C0041657	Loss of consciousness
DB00521	Carteolol	C0027497	Nausea
DB00521	Carteolol	C0028077	Night blindness
DB00521	Carteolol	C0013604	Oedema
DB00521	Carteolol	C0030252	Palpitations
DB00521	Carteolol	C0085636	Photophobia
DB00521	Carteolol	C0497365	Rash generalised
DB00521	Carteolol	C1145670	Respiratory failure
DB00521	Carteolol	C0036974	Shock
DB00521	Carteolol	C0037199	Sinusitis
DB00521	Carteolol	C0039070	Syncope
DB00521	Carteolol	C0344232	Vision blurred
DB00521	Carteolol	C0547030	Visual disturbance
DB00521	Carteolol	C3665347	Visual impairment
DB00521	Carteolol	C0855704	Vital dye staining cornea present
DB01136	Carvedilol	C0000737	Abdominal pain
DB01136	Carvedilol	C3665386	Abnormal vision
DB01136	Carvedilol	C0151736	Accidental injury
DB01136	Carvedilol	C0948089	Acute coronary syndrome
DB01136	Carvedilol	C0155626	Acute myocardial infarction
DB01136	Carvedilol	C0233472	Affect lability
DB01136	Carvedilol	C0151905	Alanine aminotransferase increased
DB01136	Carvedilol	C0001925	Albuminuria
DB01136	Carvedilol	C0002170	Alopecia
DB01136	Carvedilol	C0002622	Amnesia
DB01136	Carvedilol	C0002871	Anaemia
DB01136	Carvedilol	C0002792	Anaphylactic shock
DB01136	Carvedilol	C0340865	Anaphylactoid reaction
DB01136	Carvedilol	C0002962	Angina pectoris
DB01136	Carvedilol	C0235467	Angina pectoris aggravated
DB01136	Carvedilol	C0002965	Angina unstable
DB01136	Carvedilol	C0002994	Angioedema
DB01136	Carvedilol	C0042373	Angiopathy
DB01136	Carvedilol	C0235439	Ankle edema
DB01136	Carvedilol	C0003123	Anorexia
DB01136	Carvedilol	C0002874	Aplastic anaemia
DB01136	Carvedilol	C0003862	Arthralgia
DB01136	Carvedilol	C0003864	Arthritis
DB01136	Carvedilol	C0151904	Aspartate aminotransferase increased
DB01136	Carvedilol	C0004093	Asthenia
DB01136	Carvedilol	C0004238	Atrial fibrillation
DB01136	Carvedilol	C0004245	Atrioventricular block
DB01136	Carvedilol	C0151517	Atrioventricular block complete
DB01136	Carvedilol	C0085614	Atrioventricular block first degree
DB01136	Carvedilol	C0004604	Back pain
DB01136	Carvedilol	C0852911	Blood alkaline phosphatase increased
DB01136	Carvedilol	C0235431	Blood creatinine increased
DB01136	Carvedilol	C0853692	Blood triglycerides increased
DB01136	Carvedilol	C0151539	Blood urea increased
DB01136	Carvedilol	C0235416	Blood uric acid increased
DB01136	Carvedilol	C0015967	Body temperature increased
DB01136	Carvedilol	C0428977	Bradycardia
DB01136	Carvedilol	C0006147	Breast feeding
DB01136	Carvedilol	C0006277	Bronchitis
DB01136	Carvedilol	C0006266	Bronchospasm
DB01136	Carvedilol	C0006384	Bundle branch block
DB01136	Carvedilol	C0018790	Cardiac arrest
DB01136	Carvedilol	C0018801	Cardiac failure
DB01136	Carvedilol	C0861111	Cardioactive drug level increased
DB01136	Carvedilol	C0036980	Cardiogenic shock
DB01136	Carvedilol	C0007222	Cardiovascular disorder
DB01136	Carvedilol	C0235198	Cerebration impaired
DB01136	Carvedilol	C0038454	Cerebrovascular accident
DB01136	Carvedilol	C0007820	Cerebrovascular disorder
DB01136	Carvedilol	C0008031	Chest pain
DB01136	Carvedilol	C0005778	Clotting
DB01136	Carvedilol	C0005779	Coagulopathy
DB01136	Carvedilol	C0424740	Cold hands
DB01136	Carvedilol	C0812387	Coldness
DB01136	Carvedilol	C0009676	Confusional state
DB01136	Carvedilol	C0009806	Constipation
DB01136	Carvedilol	C0036572	Convulsion
DB01136	Carvedilol	C0234533	Convulsions generalised
DB01136	Carvedilol	C0010200	Cough
DB01136	Carvedilol	C0574067	Cough increased
DB01136	Carvedilol	C0026821	Cramp muscle
DB01136	Carvedilol	C0023218	Cramps of lower extremities
DB01136	Carvedilol	C0151578	Creatinine increased
DB01136	Carvedilol	C0232462	Decreased appetite
DB01136	Carvedilol	C0011175	Dehydration
DB01136	Carvedilol	C0344315	Depressed mood
DB01136	Carvedilol	C0011570	Depression
DB01136	Carvedilol	C0235876	Depression aggravated
DB01136	Carvedilol	C0011603	Dermatitis
DB01136	Carvedilol	C0011606	Dermatitis exfoliative
DB01136	Carvedilol	C0262985	Dermatitis psoriasiform
DB01136	Carvedilol	C0011849	Diabetes mellitus
DB01136	Carvedilol	C0241863	Diabetic
DB01136	Carvedilol	C0011991	Diarrhoea
DB01136	Carvedilol	C0581164	Digoxin level increased
DB01136	Carvedilol	C0234215	Discomfort
DB01136	Carvedilol	C0233414	Disturbance in attention
DB01136	Carvedilol	C0855242	Disturbance in sexual arousal
DB01136	Carvedilol	C0012833	Dizziness
DB01136	Carvedilol	C0151599	Drug level increased
DB01136	Carvedilol	C0043352	Dry mouth
DB01136	Carvedilol	C0013395	Dyspepsia
DB01136	Carvedilol	C0013404	Dyspnoea
DB01136	Carvedilol	C0242350	Erectile dysfunction
DB01136	Carvedilol	C0014742	Erythema multiforme
DB01136	Carvedilol	C0340464	Extrasystoles
DB01136	Carvedilol	C0015672	Fatigue
DB01136	Carvedilol	C1443060	Feeling abnormal
DB01136	Carvedilol	C0234192	Feeling cold
DB01136	Carvedilol	C0016204	Flatulence
DB01136	Carvedilol	C0546817	Fluid overload
DB01136	Carvedilol	C0268000	Fluid retention
DB01136	Carvedilol	C0151662	Gamma-glutamyltransferase increased
DB01136	Carvedilol	C0017178	Gastrointestinal disorder
DB01136	Carvedilol	C0017181	Gastrointestinal haemorrhage
DB01136	Carvedilol	C0687713	Gastrointestinal pain
DB01136	Carvedilol	C0151603	Generalised oedema
DB01136	Carvedilol	C0271650	Glucose tolerance impaired
DB01136	Carvedilol	C0017979	Glycosuria
DB01136	Carvedilol	C0018099	Gout
DB01136	Carvedilol	C0235437	Gravitational oedema
DB01136	Carvedilol	C0018965	Haematuria
DB01136	Carvedilol	C0518015	Haemoglobin
DB01136	Carvedilol	C0019080	Haemorrhage
DB01136	Carvedilol	C0018681	Headache
DB01136	Carvedilol	C1384666	Hearing impaired
DB01136	Carvedilol	C0267821	Hepatic congestion
DB01136	Carvedilol	C0151691	High density lipoprotein decreased
DB01136	Carvedilol	C0020453	Hyperaesthesia
DB01136	Carvedilol	C0020433	Hyperbilirubinaemia
DB01136	Carvedilol	C0020443	Hypercholesterolaemia
DB01136	Carvedilol	C0020456	Hyperglycaemia
DB01136	Carvedilol	C0020458	Hyperhidrosis
DB01136	Carvedilol	C0020461	Hyperkalaemia
DB01136	Carvedilol	C0020517	Hypersensitivity
DB01136	Carvedilol	C0020538	Hypertension
DB01136	Carvedilol	C0020557	Hypertriglyceridaemia
DB01136	Carvedilol	C0740394	Hyperuricaemia
DB01136	Carvedilol	C0020580	Hypoaesthesia
DB01136	Carvedilol	C0151718	Hypocholesterolaemia
DB01136	Carvedilol	C0020615	Hypoglycaemia
DB01136	Carvedilol	C0020621	Hypokalaemia
DB01136	Carvedilol	C0086439	Hypokinesia
DB01136	Carvedilol	C0020625	Hyponatraemia
DB01136	Carvedilol	C0020649	Hypotension
DB01136	Carvedilol	C0863113	Hypotension symptomatic
DB01136	Carvedilol	C0026827	Hypotonia
DB01136	Carvedilol	C0546884	Hypovolaemia
DB01136	Carvedilol	C2047937	Ill-defined disorder
DB01136	Carvedilol	C0021053	Immune system disorder
DB01136	Carvedilol	C0009450	Infection
DB01136	Carvedilol	C0021400	Influenza
DB01136	Carvedilol	C3263723	Injury
DB01136	Carvedilol	C0917801	Insomnia
DB01136	Carvedilol	C0206062	Interstitial lung disease
DB01136	Carvedilol	C0206061	Interstitial pneumonia
DB01136	Carvedilol	C0728899	Intoxication
DB01136	Carvedilol	C0349782	Ischaemic cardiomyopathy
DB01136	Carvedilol	C0152031	Joint swelling
DB01136	Carvedilol	C0151746	Kidney function abnormal
DB01136	Carvedilol	C0235886	Leg edema
DB01136	Carvedilol	C0023530	Leukopenia
DB01136	Carvedilol	C0011124	Libido decreased
DB01136	Carvedilol	C0220870	Lightheadedness
DB01136	Carvedilol	C0160390	Liver injury
DB01136	Carvedilol	C0041657	Loss of consciousness
DB01136	Carvedilol	C0024115	Lung disorder
DB01136	Carvedilol	C0231218	Malaise
DB01136	Carvedilol	C0162429	Malnutrition
DB01136	Carvedilol	C0025061	Mediastinal disorder
DB01136	Carvedilol	C0025222	Melaena
DB01136	Carvedilol	C1306341	Mental disability
DB01136	Carvedilol	C0149931	Migraine
DB01136	Carvedilol	C0085633	Mood swings
DB01136	Carvedilol	C1142135	Muscle relaxant therapy
DB01136	Carvedilol	C0037763	Muscle spasms
DB01136	Carvedilol	C0948594	Musculoskeletal discomfort
DB01136	Carvedilol	C0231528	Myalgia
DB01136	Carvedilol	C0027051	Myocardial infarction
DB01136	Carvedilol	C0151744	Myocardial ischaemia
DB01136	Carvedilol	C0028173	NPN increased
DB01136	Carvedilol	C0027424	Nasal congestion
DB01136	Carvedilol	C0027441	Nasopharyngitis
DB01136	Carvedilol	C0027497	Nausea
DB01136	Carvedilol	C0027769	Nervousness
DB01136	Carvedilol	C0027796	Neuralgia
DB01136	Carvedilol	C0028084	Nightmare
DB01136	Carvedilol	C0013604	Oedema
DB01136	Carvedilol	C0085649	Oedema peripheral
DB01136	Carvedilol	C0020651	Orthostatic hypotension
DB01136	Carvedilol	C0030193	Pain
DB01136	Carvedilol	C0030196	Pain in extremity
DB01136	Carvedilol	C0030252	Palpitations
DB01136	Carvedilol	C0030312	Pancytopenia
DB01136	Carvedilol	C0030554	Paraesthesia
DB01136	Carvedilol	C1456784	Paranoia
DB01136	Carvedilol	C0030552	Paresis
DB01136	Carvedilol	C0018772	Partial hearing loss
DB01136	Carvedilol	C0031099	Periodontitis
DB01136	Carvedilol	C0277925	Peripheral coldness
DB01136	Carvedilol	C0235490	Peripheral ischaemia
DB01136	Carvedilol	C0085096	Peripheral vascular disorder
DB01136	Carvedilol	C0031350	Pharyngitis
DB01136	Carvedilol	C0151849	Phosphatase alkaline increased
DB01136	Carvedilol	C0162830	Photosensitivity reaction
DB01136	Carvedilol	C0032285	Pneumonia
DB01136	Carvedilol	C0032343	Poisoning
DB01136	Carvedilol	C0042023	Pollakiuria
DB01136	Carvedilol	C0700200	Presyncope
DB01136	Carvedilol	C0553732	Prothrombin level decreased
DB01136	Carvedilol	C0033774	Pruritus
DB01136	Carvedilol	C0033860	Psoriasis
DB01136	Carvedilol	C0033975	Psychotic disorder
DB01136	Carvedilol	C0034063	Pulmonary oedema
DB01136	Carvedilol	C0034150	Purpura
DB01136	Carvedilol	C0034642	Rales
DB01136	Carvedilol	C0015230	Rash
DB01136	Carvedilol	C0234913	Rash erythematous
DB01136	Carvedilol	C0423791	Rash maculo-papular
DB01136	Carvedilol	C0521160	Rash psoriaform
DB01136	Carvedilol	C0035067	Renal artery stenosis
DB01136	Carvedilol	C0035078	Renal failure
DB01136	Carvedilol	C0022660	Renal failure acute
DB01136	Carvedilol	C1565489	Renal impairment
DB01136	Carvedilol	C1260922	Respiration abnormal
DB01136	Carvedilol	C0002064	Respiratory alkalosis
DB01136	Carvedilol	C0035204	Respiratory disorder
DB01136	Carvedilol	C0476273	Respiratory distress
DB01136	Carvedilol	C0151826	Retrosternal pain
DB01136	Carvedilol	C0035455	Rhinitis
DB01136	Carvedilol	C0036974	Shock
DB01136	Carvedilol	C0085610	Sinus bradycardia
DB01136	Carvedilol	C0152029	Sinus congestion
DB01136	Carvedilol	C0037199	Sinusitis
DB01136	Carvedilol	C0037274	Skin disorder
DB01136	Carvedilol	C0851578	Sleep disorder
DB01136	Carvedilol	C0037317	Sleep disturbance
DB01136	Carvedilol	C2830004	Somnolence
DB01136	Carvedilol	C0038325	Stevens-Johnson syndrome
DB01136	Carvedilol	C0011071	Sudden death
DB01136	Carvedilol	C0700590	Sweating increased
DB01136	Carvedilol	C0038999	Swelling
DB01136	Carvedilol	C0039070	Syncope
DB01136	Carvedilol	C0039231	Tachycardia
DB01136	Carvedilol	C0233494	Tension
DB01136	Carvedilol	C0233632	Thinking abnormal
DB01136	Carvedilol	C0040034	Thrombocytopenia
DB01136	Carvedilol	C0040264	Tinnitus
DB01136	Carvedilol	C0014518	Toxic epidermal necrolysis
DB01136	Carvedilol	C2242588	Traumatic liver injury
DB01136	Carvedilol	C0178298	Unspecified disorder of skin and subcutaneous tissue
DB01136	Carvedilol	C0857256	Unwell
DB01136	Carvedilol	C0041912	Upper respiratory tract infection
DB01136	Carvedilol	C0041969	Urethral disorder
DB01136	Carvedilol	C0042024	Urinary incontinence
DB01136	Carvedilol	C0042075	Urinary tract disorder
DB01136	Carvedilol	C0042029	Urinary tract infection
DB01136	Carvedilol	C0042109	Urticaria
DB01136	Carvedilol	C1368065	Vascular purpura
DB01136	Carvedilol	C0042510	Ventricular fibrillation
DB01136	Carvedilol	C0042514	Ventricular tachycardia
DB01136	Carvedilol	C0042571	Vertigo
DB01136	Carvedilol	C0042769	Viral infection
DB01136	Carvedilol	C0344232	Vision blurred
DB01136	Carvedilol	C3665347	Visual impairment
DB01136	Carvedilol	C0042963	Vomiting
DB01136	Carvedilol	C0043096	Weight decreased
DB01136	Carvedilol	C0043094	Weight increased
DB01136	Carvedilol	C0043144	Wheezing
DB00520	Caspofungin	C0232487	Abdominal discomfort
DB00520	Caspofungin	C0000731	Abdominal distension
DB00520	Caspofungin	C0000737	Abdominal pain
DB00520	Caspofungin	C0232492	Abdominal pain upper
DB00520	Caspofungin	C0001175	Acquired immunodeficiency syndrome
DB00520	Caspofungin	C0240671	Activated partial thromboplastin time prolonged
DB00520	Caspofungin	C0948089	Acute coronary syndrome
DB00520	Caspofungin	C0035222	Acute respiratory distress syndrome
DB00520	Caspofungin	C0151905	Alanine aminotransferase increased
DB00520	Caspofungin	C0860864	Albumin low
DB00520	Caspofungin	C0002871	Anaemia
DB00520	Caspofungin	C0002792	Anaphylactic shock
DB00520	Caspofungin	C0002994	Angioedema
DB00520	Caspofungin	C0042373	Angiopathy
DB00520	Caspofungin	C0003123	Anorexia
DB00520	Caspofungin	C0003467	Anxiety
DB00520	Caspofungin	C0003811	Arrhythmia
DB00520	Caspofungin	C0003862	Arthralgia
DB00520	Caspofungin	C0003962	Ascites
DB00520	Caspofungin	C0151904	Aspartate aminotransferase increased
DB00520	Caspofungin	C0004030	Aspergillosis
DB00520	Caspofungin	C0851807	Aspergillus infection
DB00520	Caspofungin	C0004093	Asthenia
DB00520	Caspofungin	C0004238	Atrial fibrillation
DB00520	Caspofungin	C0004364	Autoimmune disorder
DB00520	Caspofungin	C0004604	Back pain
DB00520	Caspofungin	C0004610	Bacteraemia
DB00520	Caspofungin	C0541802	Bicarbonate decreased serum
DB00520	Caspofungin	C0855625	Bilirubin conjugated increased
DB00520	Caspofungin	C0741494	Bilirubin total increased
DB00520	Caspofungin	C0853777	Blood albumin decreased
DB00520	Caspofungin	C0852911	Blood alkaline phosphatase increased
DB00520	Caspofungin	C0852909	Blood bicarbonate decreased
DB00520	Caspofungin	C0311468	Blood bilirubin increased
DB00520	Caspofungin	C3665624	Blood calcium decreased
DB00520	Caspofungin	C0595902	Blood chloride decreased
DB00520	Caspofungin	C0595900	Blood chloride increased
DB00520	Caspofungin	C0235431	Blood creatinine increased
DB00520	Caspofungin	C0595877	Blood glucose increased
DB00520	Caspofungin	C0853750	Blood magnesium decreased
DB00520	Caspofungin	C0877517	Blood phosphorus decreased
DB00520	Caspofungin	C0919625	Blood phosphorus increased
DB00520	Caspofungin	C0853761	Blood potassium decreased
DB00520	Caspofungin	C0853760	Blood potassium increased
DB00520	Caspofungin	C0497247	Blood pressure increased
DB00520	Caspofungin	C0595878	Blood sodium increased
DB00520	Caspofungin	C0151539	Blood urea increased
DB00520	Caspofungin	C0855644	Blood uric acid decreased
DB00520	Caspofungin	C0235416	Blood uric acid increased
DB00520	Caspofungin	C0221752	Blood urine
DB00520	Caspofungin	C0947999	Blood urine present
